user_id,name
398517,Produção / Operações
398517,Logistica / Supply Chain
399090,Tecnologia
399090,Saúde
399674,Engenharia
399674,Administrativo
399674,Marketing / Comunicação
399674,Finanças / Contabilidade
399674,Produção / Operações
399674,Logistica / Supply Chain
400134,Tecnologia
400134,Administrativo
400134,Produção / Operações
400134,Logistica / Supply Chain
400522,Comercial / Vendas
400522,Tecnologia
400522,Administrativo
400522,Finanças / Contabilidade
400522,Produção / Operações
400833,Engenharia
400833,Marketing / Comunicação
400833,Produção / Operações
401175,Comercial / Vendas
401175,Tecnologia
401175,Administrativo
401175,Marketing / Comunicação
401175,Finanças / Contabilidade
402081,Comercial / Vendas
402081,Engenharia
402081,Tecnologia
402081,Produção / Operações
402212,Administrativo
402330,Comercial / Vendas
402330,Engenharia
402330,Tecnologia
402330,Produção / Operações
402823,Engenharia
402823,Administrativo
402823,Produção / Operações
403529,Tecnologia
403529,RH
403529,Administrativo
403529,Marketing / Comunicação
403529,Produção / Operações
403712,Tecnologia
403712,Administrativo
403712,Finanças / Contabilidade
403712,Produção / Operações
404504,Comercial / Vendas
404504,Tecnologia
404504,Saúde
404504,Produção / Operações
404983,Engenharia
404983,RH
404983,Administrativo
404983,Marketing / Comunicação
404983,Produção / Operações
404983,Logistica / Supply Chain
405112,Comercial / Vendas
405112,Administrativo
405673,Administrativo
405673,Marketing / Comunicação
405717,RH
405717,Administrativo
405717,Marketing / Comunicação
405717,Produção / Operações
406547,Tecnologia
406547,Administrativo
406547,Finanças / Contabilidade
406547,Produção / Operações
406547,Logistica / Supply Chain
407058,RH
407058,Administrativo
407058,Marketing / Comunicação
407123,RH
407123,Administrativo
407123,Finanças / Contabilidade
407123,Produção / Operações
407123,Logistica / Supply Chain
409134,Comercial / Vendas
409134,Administrativo
409134,Finanças / Contabilidade
412704,Jurídico
412704,Produção / Operações
416276,Tecnologia
416276,RH
416276,Administrativo
416276,Finanças / Contabilidade
416276,Produção / Operações
419201,Comercial / Vendas
419201,Administrativo
421084,Engenharia
421084,Tecnologia
421084,Produção / Operações
421263,Comercial / Vendas
421263,Tecnologia
421263,RH
421263,Administrativo
421263,Marketing / Comunicação
421263,Finanças / Contabilidade
421263,Produção / Operações
422064,Jurídico
422644,Saúde
422644,Administrativo
422644,Produção / Operações
425102,Engenharia
425102,Tecnologia
425102,Produção / Operações
425102,Logistica / Supply Chain
427199,Saúde
428696,Comercial / Vendas
428696,Administrativo
428696,Marketing / Comunicação
428696,Produção / Operações
428696,Logistica / Supply Chain
434330,Comercial / Vendas
434330,Engenharia
434330,Tecnologia
434330,RH
434330,Administrativo
434330,Marketing / Comunicação
434330,Finanças / Contabilidade
434330,Produção / Operações
434330,Logistica / Supply Chain
439226,Comercial / Vendas
439226,Engenharia
439226,Tecnologia
439226,Administrativo
439226,Finanças / Contabilidade
439226,Produção / Operações
439226,Logistica / Supply Chain
439754,Engenharia
439754,RH
439754,Produção / Operações
439754,Logistica / Supply Chain
440491,Engenharia
440491,Tecnologia
440979,RH
440979,Administrativo
440979,Finanças / Contabilidade
440979,Logistica / Supply Chain
441641,Engenharia
441641,Administrativo
441641,Produção / Operações
441704,Tecnologia
442749,Tecnologia
442749,RH
442749,Administrativo
442749,Produção / Operações
442749,Logistica / Supply Chain
443904,Engenharia
443904,Tecnologia
443904,Produção / Operações
444718,RH
444718,Administrativo
444718,Marketing / Comunicação
444800,Engenharia
445460,Engenharia
445460,Tecnologia
445460,Produção / Operações
445668,Marketing / Comunicação
445848,Engenharia
445848,Administrativo
445848,Finanças / Contabilidade
445848,Produção / Operações
445848,Logistica / Supply Chain
446479,Jurídico
446646,Tecnologia
446646,Administrativo
446646,Finanças / Contabilidade
446795,Tecnologia
446832,Finanças / Contabilidade
446834,Administrativo
446834,Marketing / Comunicação
446834,Finanças / Contabilidade
446834,Logistica / Supply Chain
446967,Comercial / Vendas
446967,RH
446967,Administrativo
446967,Finanças / Contabilidade
447186,Engenharia
447186,Produção / Operações
447186,Logistica / Supply Chain
447868,Engenharia
447868,Administrativo
447868,Produção / Operações
447868,Logistica / Supply Chain
448101,Comercial / Vendas
448101,RH
448101,Saúde
448101,Administrativo
448101,Marketing / Comunicação
448101,Produção / Operações
450255,Engenharia
450255,Tecnologia
450255,Administrativo
450255,Marketing / Comunicação
450255,Finanças / Contabilidade
450255,Produção / Operações
451486,Administrativo
451486,Produção / Operações
452173,Comercial / Vendas
452173,Engenharia
452173,Marketing / Comunicação
452173,Finanças / Contabilidade
452173,Produção / Operações
452173,Logistica / Supply Chain
452579,Comercial / Vendas
452579,Administrativo
452579,Marketing / Comunicação
453029,Comercial / Vendas
453029,RH
453029,Jurídico
453029,Administrativo
453029,Finanças / Contabilidade
453029,Logistica / Supply Chain
453400,Comercial / Vendas
453400,Administrativo
453400,Finanças / Contabilidade
453400,Logistica / Supply Chain
453442,Comercial / Vendas
453442,RH
453442,Administrativo
453442,Finanças / Contabilidade
453442,Logistica / Supply Chain
453596,Comercial / Vendas
453596,RH
453596,Jurídico
453596,Administrativo
453596,Marketing / Comunicação
453596,Finanças / Contabilidade
453596,Produção / Operações
453596,Logistica / Supply Chain
455404,Engenharia
455404,Tecnologia
455404,Administrativo
455404,Produção / Operações
455404,Logistica / Supply Chain
456152,Comercial / Vendas
456152,RH
456152,Administrativo
456152,Marketing / Comunicação
456152,Finanças / Contabilidade
456152,Logistica / Supply Chain
456970,Comercial / Vendas
456970,RH
456970,Administrativo
456970,Marketing / Comunicação
456970,Finanças / Contabilidade
456970,Produção / Operações
456970,Logistica / Supply Chain
457051,Tecnologia
458305,Engenharia
458305,Tecnologia
458305,Administrativo
458305,Finanças / Contabilidade
458305,Produção / Operações
458305,Logistica / Supply Chain
458451,Comercial / Vendas
458451,Tecnologia
458451,Jurídico
458451,Saúde
458451,Administrativo
458451,Marketing / Comunicação
458474,Engenharia
458474,Administrativo
458474,Produção / Operações
458474,Logistica / Supply Chain
458832,Jurídico
459050,Jurídico
459393,Comercial / Vendas
459393,RH
459393,Administrativo
459393,Finanças / Contabilidade
460356,Engenharia
460356,Marketing / Comunicação
460356,Finanças / Contabilidade
460356,Produção / Operações
460356,Logistica / Supply Chain
461637,Comercial / Vendas
461637,RH
461637,Administrativo
461637,Marketing / Comunicação
461637,Finanças / Contabilidade
461637,Produção / Operações
461637,Logistica / Supply Chain
461654,Comercial / Vendas
461654,Tecnologia
461654,RH
461654,Administrativo
461654,Produção / Operações
461654,Logistica / Supply Chain
462582,Finanças / Contabilidade
463033,Comercial / Vendas
463033,RH
463033,Jurídico
463033,Marketing / Comunicação
463033,Logistica / Supply Chain
463456,Administrativo
463456,Marketing / Comunicação
463576,RH
463576,Saúde
463799,Comercial / Vendas
463799,Finanças / Contabilidade
463977,Comercial / Vendas
464013,Engenharia
464013,RH
464013,Jurídico
464013,Administrativo
464013,Marketing / Comunicação
464013,Finanças / Contabilidade
464432,Comercial / Vendas
464432,Tecnologia
464432,Administrativo
464432,Produção / Operações
464432,Logistica / Supply Chain
464639,RH
464639,Administrativo
464639,Marketing / Comunicação
465004,Engenharia
465004,Tecnologia
465209,Engenharia
465209,RH
465209,Administrativo
465209,Finanças / Contabilidade
465209,Produção / Operações
465209,Logistica / Supply Chain
465695,Comercial / Vendas
465695,Engenharia
465695,Administrativo
465695,Finanças / Contabilidade
465695,Produção / Operações
465695,Logistica / Supply Chain
466575,Marketing / Comunicação
466575,Produção / Operações
466575,Logistica / Supply Chain
467055,Engenharia
467055,Tecnologia
467055,Finanças / Contabilidade
467055,Produção / Operações
467055,Logistica / Supply Chain
467360,Engenharia
467360,Tecnologia
467360,RH
467360,Administrativo
467360,Produção / Operações
467394,Engenharia
467394,Tecnologia
467394,RH
467394,Administrativo
467394,Finanças / Contabilidade
467394,Logistica / Supply Chain
467605,Comercial / Vendas
467605,Engenharia
467605,Produção / Operações
467605,Logistica / Supply Chain
467724,Finanças / Contabilidade
467862,Engenharia
467862,Tecnologia
467862,Produção / Operações
467862,Logistica / Supply Chain
468365,Comercial / Vendas
468365,RH
468365,Administrativo
468365,Finanças / Contabilidade
468365,Logistica / Supply Chain
468518,Engenharia
468518,Administrativo
468518,Finanças / Contabilidade
468518,Produção / Operações
468818,Engenharia
468818,Tecnologia
468818,RH
468818,Administrativo
468818,Marketing / Comunicação
468852,Engenharia
468852,Tecnologia
468852,Saúde
468852,Administrativo
468852,Finanças / Contabilidade
468852,Produção / Operações
468852,Logistica / Supply Chain
469233,Saúde
469233,Marketing / Comunicação
470835,Comercial / Vendas
470835,Engenharia
470835,Tecnologia
470835,Administrativo
470835,Produção / Operações
470835,Logistica / Supply Chain
470901,Tecnologia
470901,Produção / Operações
470906,Engenharia
470906,Tecnologia
470906,Produção / Operações
470906,Logistica / Supply Chain
471121,Engenharia
471121,Tecnologia
471121,Marketing / Comunicação
471121,Finanças / Contabilidade
471121,Produção / Operações
471121,Logistica / Supply Chain
471246,RH
471246,Jurídico
471246,Administrativo
471976,Tecnologia
471976,Finanças / Contabilidade
472529,Comercial / Vendas
472529,Administrativo
472529,Marketing / Comunicação
472621,Comercial / Vendas
472621,Administrativo
472621,Finanças / Contabilidade
473089,Administrativo
473089,Marketing / Comunicação
473089,Finanças / Contabilidade
473089,Logistica / Supply Chain
473304,Comercial / Vendas
473304,Engenharia
473304,Administrativo
473304,Marketing / Comunicação
473304,Finanças / Contabilidade
473304,Produção / Operações
473304,Logistica / Supply Chain
473599,Comercial / Vendas
473599,Marketing / Comunicação
473599,Logistica / Supply Chain
473759,Engenharia
473759,Tecnologia
473759,Administrativo
473759,Finanças / Contabilidade
473759,Produção / Operações
473759,Logistica / Supply Chain
474290,Administrativo
474290,Marketing / Comunicação
474442,Comercial / Vendas
474442,Engenharia
474442,Tecnologia
474442,Finanças / Contabilidade
474442,Produção / Operações
474442,Logistica / Supply Chain
474460,Comercial / Vendas
474460,Engenharia
474460,Tecnologia
474460,Produção / Operações
474460,Logistica / Supply Chain
474504,Comercial / Vendas
474504,Tecnologia
474504,Saúde
474504,Administrativo
474504,Marketing / Comunicação
474504,Finanças / Contabilidade
474504,Produção / Operações
474504,Logistica / Supply Chain
474512,Comercial / Vendas
474512,Engenharia
474512,Administrativo
474512,Produção / Operações
474512,Logistica / Supply Chain
474613,Jurídico
474795,Tecnologia
474795,RH
474795,Administrativo
475303,Comercial / Vendas
475303,Tecnologia
475303,RH
475303,Administrativo
475303,Marketing / Comunicação
475303,Finanças / Contabilidade
475303,Produção / Operações
475303,Logistica / Supply Chain
475384,Comercial / Vendas
475384,Engenharia
475384,Tecnologia
475384,RH
475384,Jurídico
475384,Administrativo
475384,Marketing / Comunicação
475384,Finanças / Contabilidade
475384,Produção / Operações
475384,Logistica / Supply Chain
475545,Administrativo
475545,Finanças / Contabilidade
476098,Administrativo
476098,Finanças / Contabilidade
476922,Tecnologia
476945,RH
476945,Jurídico
476945,Administrativo
476945,Marketing / Comunicação
477159,Engenharia
477159,Produção / Operações
477159,Logistica / Supply Chain
477193,Comercial / Vendas
477193,Tecnologia
477193,Administrativo
477193,Finanças / Contabilidade
477212,RH
477212,Jurídico
477212,Administrativo
477212,Marketing / Comunicação
477212,Finanças / Contabilidade
477828,RH
477828,Administrativo
477828,Marketing / Comunicação
477828,Finanças / Contabilidade
478537,Comercial / Vendas
478537,RH
478537,Marketing / Comunicação
478537,Finanças / Contabilidade
478875,Engenharia
478875,Tecnologia
478875,Marketing / Comunicação
478875,Produção / Operações
479581,RH
479581,Administrativo
479581,Finanças / Contabilidade
479581,Logistica / Supply Chain
479822,Marketing / Comunicação
479846,Marketing / Comunicação
480234,RH
480234,Jurídico
480234,Administrativo
480234,Finanças / Contabilidade
480689,Comercial / Vendas
480689,Tecnologia
480689,Marketing / Comunicação
480721,Comercial / Vendas
480721,RH
480721,Administrativo
480721,Finanças / Contabilidade
480721,Logistica / Supply Chain
481076,Engenharia
481076,Produção / Operações
481076,Logistica / Supply Chain
481256,Comercial / Vendas
481256,Jurídico
481256,Marketing / Comunicação
482442,Tecnologia
482442,Marketing / Comunicação
482577,RH
482577,Jurídico
482577,Saúde
482577,Administrativo
482577,Marketing / Comunicação
482577,Finanças / Contabilidade
482577,Produção / Operações
482796,Comercial / Vendas
482796,Marketing / Comunicação
482796,Finanças / Contabilidade
483004,Comercial / Vendas
483004,Engenharia
483004,RH
483004,Administrativo
483004,Finanças / Contabilidade
483004,Produção / Operações
483004,Logistica / Supply Chain
483396,Comercial / Vendas
483396,Tecnologia
483396,RH
483396,Administrativo
483396,Finanças / Contabilidade
483396,Produção / Operações
483440,Engenharia
483440,Tecnologia
483440,Produção / Operações
483875,Comercial / Vendas
483875,RH
483875,Marketing / Comunicação
484114,Engenharia
484114,Produção / Operações
484175,Tecnologia
484175,Jurídico
484175,Administrativo
484175,Marketing / Comunicação
484175,Finanças / Contabilidade
